player,position,team,weight,usd,usd_per_troy_oz,headshot
Jeremy McNichols,RB,Commanders,214,1125000,360.4814648121065,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kegqjj5pv7xidm0xwtpy"
Kenny McIntosh,RB,Seahawks,204,982646,330.3019314464316,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tjntwl7kvcais3a8xw7y"
Audric Estime,RB,Broncos,227,1089781,329.19828549287155,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Rasheen Ali,RB,Ravens,209,1077467,353.51014500199926,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Tyron Tracy Jr.,RB,Giants,210,1076588,351.53974229492115,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Keilan Robinson,RB,Jaguars,188,1075489,392.2765197323491,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Isaiah Davis,RB,Jets,220,1068569,333.06122881527625,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Kimani Vidal,RB,Chargers,218,1056859,332.4334728230362,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Trey Sermon,RB,Colts,215,1055000,336.4791744108704,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/freievsvipthuvrwn7uw"
Darrynton Evans,RB,Bills,200,1055000,361.7151124916857,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/akmrd72vwsbpsnuh9775"
Patrick Taylor,RB,49ers,227,1055000,318.6917290675645,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nd1utxii5exwfoujq5a4"
Tony Jones,RB,Cardinals,224,1055000,322.9599218675765,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cgvll8lokulmws98olfa"
Jase McClellan,RB,Falcons,212,1053592,340.7852533312529,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Jaylen Warren,RB,Steelers,207,857333,284.003299253918,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i"
Jordan Mason,RB,49ers,223,853333,262.39639732885695,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub1ub6sxuov1f1kux1v9"
Jawhar Jordan,RB,Texans,185,1046340,387.8334733490974,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Dylan Laube,RB,Raiders,208,1043798,344.11001730641317,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Hunter Luepke,RB,Cowboys,230,905000,269.8142813146306,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kutswlnzg4fefe7lpbd2"
Keaton Mitchell,RB,Ravens,179,904333,346.4332260053945,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ubl4gwglxlbxzku0qta9"
Jaleel McLaughlin,RB,Broncos,183,903333,338.48620693802803,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ndqnhudqtipzrnzslyla"
Emari Demercado,RB,Cardinals,210,903333,294.96655176028156,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pvd4nrkfpg8h1yamerrr"
Sean Tucker,RB,Buccaneers,207,900000,298.1373274194813,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pgc1uq4p5euuc9lkaphf"
Christopher Brooks,RB,Dolphins,235,899000,262.3227880447921,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ruqvofrqwhpi8ocxgkge"
Ronnie Rivers,RB,Rams,198,985000,341.1263208428459,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xjumjdizgaw4gicg6gbb"
Julius Chestnut,RB,Titans,215,985000,314.1535419855046,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmy7xkb6lv63qou6qag7"
Raheem Blackshear,RB,Panthers,194,985000,348.1598532313582,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sv6aefajv1duatig0buu"
Blake Watson,RB,Broncos,195,951667,334.65289678903883,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
British Brooks,RB,Texans,225,948333,289.01643203755896,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Cody Schrader,RB,SF/LAR,214,947333,303.5519888931976,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Colson Yankoff,RB,Commanders,225,946667,288.50869754368966,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Ian Wheeler,RB,Bears,205,945833,316.376918269193,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Tyler Goodson,RB,Colts,202,832500,282.60319191903557,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z4ugeazvmccxxhqjoxzv"
Carson Steele,RB,Chiefs,225,943333,287.4926190307483,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Emanuel Wilson,RB,Packers,220,915000,285.19545707013566,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
Jordan Mims,RB,Saints,205,877500,293.5198346655455,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvamfcrdqvkwtnpgmzdh"
Owen Wright,RB,Ravens,225,795000,242.2862680828985,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ilyquyvfm7own4wj6bfq"
Michael Carter,RB,Cardinals,199,383400,132.11229048494823,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wylipaunq6cueyj8h1in"
Mike Boone,RB,Panthers,205,383400,128.24558930002294,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yeoyrlaf9hlvowj6fdio"
Myles Gaskin,RB,Vikings,191,302400,108.56569317633384,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dn5kacxm99pb95u8dle1"
Alec Ingold,FB,Dolphins,242,4066667,1152.3049715022726,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ti3f1rb38z7sbxkjk2d9"
Patrick Ricard,FB,Ravens,300,3750000,857.1448163310088,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dwnktpq9tu98n7ozspri"
Kyle Juszczyk,FB,49ers,245,4550000,1273.4722985489273,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfhpygabawkeioplae7a"
C.J. Ham,FB,Vikings,235,2800000,817.0231440772169,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a23fezyvrzsse3q8yuxi"
Reggie Gilliam,FB,Bills,255,2300000,618.4888086466887,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qj2xzath8p7188isoxkd"
Adam Prentice,FB,Saints,245,1130000,316.26894447478855,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yiwqv2dccizjdkw1dmye"
Kristian Welch,FB,Broncos,239,1125000,322.7741986183715,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ww2xqvtpcvww3oz6roir"
Robert Burns,FB,Falcons,222,795000,245.56040684077547,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eexqqznxl8cfpurzaieg"
Michael Burton,FB,Broncos,230,302400,90.15672781165114,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edfaq7s9wuzedbfcarrp"
Justin Jefferson,WR,Vikings,202,35000000,11881.21527587537,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrftbpzwk6qmv0zjcysg"
Davante Adams,WR,Raiders,216,28000000,8888.909206395647,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghny3c3lzro28anpepnr"
CeeDee Lamb,WR,Cowboys,191,34000000,12206.460211624837,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc"
Cooper Kupp,WR,Rams,204,26700000,8974.810429818797,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sq7zwzcgrajuk0hwwph2"
A.J. Brown,WR,Eagles,225,32000000,9752.403243588367,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a014sgzctarbvhwb35lw"
Amon-Ra St. Brown,WR,Lions,195,30002500,10550.353785424037,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmfuamqblg8jag0stpnq"
Tyreek Hill,WR,Dolphins,185,30000000,11119.716536186059,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdwjlpbkenmnsibawkht"
Brandon Aiyuk,WR,49ers,206,30000000,9986.153199972918,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qnfyhqxbppevv28hd3rx"
D.K. Metcalf,WR,Seahawks,225,24000000,7314.3024326912755,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ezpzdcvzlu5ga4uv6oas"
Deebo Samuel,WR,49ers,210,23850000,7787.772902664594,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/shqoqpjwwoiexzy6cmgb"
Terry McLaurin,WR,Commanders,205,23200000,7760.296483465134,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wokz1etv1wj1vhbmvxgs"
Jaylen Waddle,WR,Dolphins,182,28250000,10643.666400593846,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka"
D.J. Moore,WR,Bears,210,27500000,8979.61236156295,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve"
Keenan Allen,WR,CHI/LAC,211,20025000,6507.800927783299,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lngo1onvkcqjnq7ozkuu"
Amari Cooper,WR,DAL/CLE,211,20000000,6499.67633236784,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4"
DeVonta Smith,WR,Eagles,175,25000000,9795.940758068671,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb"
Chris Godwin,WR,Buccaneers,209,20000000,6561.874192007723,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/al7b3dzqhysgve7l5lke"
Nico Collins,WR,Texans,218,24250000,7627.802493954849,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya"
"Michael Pittman, Jr.",WR,Colts,220,23333333,7272.743792245551,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wnymcombo2plamteihiy"
Calvin Ridley,WR,Titans,189,23000000,8344.690275391831,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnknuowszoqaywqoopy7"
Stefon Diggs,WR,Texans,195,22520000,7919.138980009976,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl"
Diontae Johnson,WR,PIT/CAR,181,18355000,6953.764907737311,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syk5xhvwikwmbaplpm8k"
Christian Kirk,WR,Jaguars,200,18000000,6171.4426775832635,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde"
Tee Higgins,WR,Bengals,218,21816000,6862.1913075512975,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5"
Mike Evans,WR,Buccaneers,231,20500000,6085.357137588115,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d"
Jerry Jeudy,WR,Browns,192,17500000,6250.014285746939,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm"
Tyler Lockett,WR,Seahawks,182,15000000,5651.504283501157,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yz9p4pfwr0iyakhnwj4z"
DeAndre Hopkins,WR,Titans,218,13000000,4089.1312338727025,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mcoovpx81ao3cdn0igbj"
Courtland Sutton,WR,Broncos,216,13750000,4365.089342426433,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq"
Darnell Mooney,WR,Falcons,175,13000000,5093.889194195709,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c1ixyspw0eshl3a2qrly"
Gabriel Davis,WR,Jaguars,212,13000000,4204.861363133251,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rlmgjtfct5qjtbwcjqg6"
Jakobi Meyers,WR,Raiders,203,11000000,3715.701666853634,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p1abjttm5pu8gev0gwea"
Allen Lazard,WR,Jets,227,11000000,3322.8521514153645,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/blrzk3bfnpneuyhsqiqg"
Brandin Cooks,WR,Cowboys,189,10000000,3628.1262066921004,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop"
Ja'Marr Chase,WR,Bengals,200,7704911,2641.689809576708,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd"
Mike Williams,WR,Jets,218,10000000,3145.4855645174634,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g38aikrr9weo8h1xpehu"
Adam Thielen,WR,Panthers,195,8333333,2930.409511265696,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kmldtl8p9h7h5dzvkwsw"
Marvin Harrison Jr.,WR,Cardinals,205,8843686,2958.1735071840444,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Robert Woods,WR,Texans,190,7625000,2751.885989273239,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ydjg5fylwkf5aaxiul6v"
Curtis Samuel,WR,Bills,196,8000000,2798.8402165910493,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mq62ulflifrpjrcyknbj"
Jauan Jennings,WR,49ers,208,7695000,2536.8189852565815,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fqyzagb57zrtegmw69eb"
Malik Nabers,WR,Giants,200,7301938,2503.5273223481654,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Marquise Brown,WR,Chiefs,168,7000000,2857.149387770029,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wgxeuyqliuweurzeigyh"
Drake London,WR,Falcons,219,5383618,1685.6768079657763,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf"
Kendrick Bourne,WR,Patriots,203,6500000,2195.6418940498747,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vrovcaqql9p6xsycko83"
Rashod Bateman,WR,Ravens,210,6435949,2101.5391708650436,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l"
Garrett Wilson,WR,Jets,184,5138502,1914.9740665245747,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx"
Darius Slayton,WR,Giants,190,6200000,2237.5990994746335,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zhm6evj813ucss03ndlx"
Kalif Raymond,WR,Lions,160,5250000,2250.005142868898,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hogsyuf9rqnzydmhbsht"
Chris Olave,WR,Saints,185,4817968,1785.8146146805093,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph"
Rome Odunze,WR,Bears,215,5681125,1811.9244073222335,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Jameson Williams,WR,Lions,180,4365448,1663.0316107389199,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt"
Jahan Dotson,WR,PHI/WAS,184,3762089,1402.0239499677864,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o1ndhqsvh5aygj4kdg5c"
Josh Reynolds,WR,Broncos,194,4500000,1590.5780096864082,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifukozhqlo1728h3gjnp"
Treylon Burks,WR,Titans,224,3592398,1099.7161871063868,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xinnrxloao8wvyps7e3m"
Devin Duvernay,WR,Jaguars,210,4250000,1387.7582740597286,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wynmyjmvg7cee4y6i21n"
Jaxon Smith-Njigba,WR,Seahawks,196,3604327,1260.9919201681207,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lfroslgx4bo5p641flvg"
Ashton Dulin,WR,Colts,215,3600000,1148.175381875956,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/so1vzml0sxv84xoyyr2n"
Quentin Johnston,WR,Chargers,208,3547197,1169.4082773288098,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jbxlvsbokf9qdqtet1qr"
K.J. Osborn,WR,Patriots,203,4000000,1351.1642424922304,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rbgsvh08nmm29gaiw7pr"
Demarcus Robinson,WR,Rams,203,4000000,1351.1642424922304,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lakf0xue1qqb7ed4p6ge"
Zay Flowers,WR,Ravens,182,3509110,1322.116679751783,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oidhqwg0fjvanyk57nc1"
Jordan Addison,WR,Vikings,173,3432934,1360.7036221532835,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmyckmignrvy8truccwm"
Nelson Agholor,WR,Ravens,198,3750000,1298.7042671681952,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr"
Brian Thomas Jr.,WR,Jaguars,205,3664995,1225.9244745869526,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Xavier Worthy,WR,Chiefs,172,3447566,1374.4480585390838,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Ricky Pearsall,WR,49ers,192,3134600,1119.5025588629917,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Elijah Moore,WR,NYJ/CLE,185,2235106,828.458171610956,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bhwvzckfhhcqhb7zdqyj"
Rashid Shaheed,WR,Saints,180,3092500,1178.097930890509,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnaref4vwyau8mbsp0ri"
Xavier Legette,WR,Panthers,227,3089294,933.2061103867798,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
D.J. Chark,WR,Chargers,198,3000000,1038.963413734556,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skuieceh50r31ulwpo5s"
Odell Beckham Jr.,WR,Dolphins,198,3000000,1038.963413734556,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etl34lkiscs2lpc4to2f"
Cordarrelle Patterson,WR,Steelers,220,3000000,935.0670723611005,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav"
Cedrick Wilson Jr.,WR,Saints,188,2875000,1048.6346157241067,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vuolr6nwwbrwwc5ldt7f"
Christian Watson,WR,Packers,208,2310257,761.6249276701643,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qenktpex0mep8er8dzxj"
Mack Hollins,WR,Bills,221,2600000,806.7245330174201,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xchw7quzjszgrm6psbyg"
Zach Pascal,WR,Cardinals,219,2250000,704.5025887652127,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pfhgz8ofqgoubhnuqtme"
Keon Coleman,WR,Bills,215,2518565,803.2650918484492,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Jonathan Mingo,WR,Panthers,220,2214152,690.1268761341585,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ie1yo3orpq0mqemptnko"
Wan'Dale Robinson,WR,Giants,179,2046292.0000000002,783.8965722903298,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z94hnehk9vgmvtad6sgi"
Ray-Ray McCloud,WR,Falcons,180,2500000,952.3831292566765,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvwn3sdihyyd2itjt7vy"
Ladd McConkey,WR,Chargers,185,2498797,926.1971440490706,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
John Metchie III,WR,Texans,189,2017544,731.9904259554407,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zf0d6hiyqnmtst0vwdpv"
Ja'Lynn Polk,WR,Patriots,204,2423686,814.6862318878578,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Rondale Moore,WR,ARI/ATL,180,1731064,659.4544597054318,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ddru8er2z0riwukro25l"
Tyler Boyd,WR,Titans,197,2400000,835.3898717540795,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ttifog0hjxprlhkagugu"
Zay Jones,WR,Cardinals,201,2250000,767.5923728337392,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uxtqpnwdviolravhnrkw"
Marquez Valdes-Scantling,WR,Bills,207,2250000,745.3433185487033,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/voutjbaunuwmyp6ywy5n"
Tyquan Thornton,WR,Patriots,183,1763465,660.7846485382131,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1kulrgf4v2grethuefi"
Braxton Berrios,WR,Dolphins,186,2150000,792.6285398329759,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvzkjvb0ieeszxribqc9"
George Pickens,WR,Steelers,200,1688047,578.7602943092442,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/klxzcb6p7ekngcognpiy"
Tutu Atwell,WR,Rams,165,1477175,613.8923122733372,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpvbp9pn7ifbh62nde0n"
Jayden Reed,WR,Packers,187,1795195,658.285385477367,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blh2tfg9qjthqo2g6ot4"
Alec Pierce,WR,Colts,208,1650336,544.0680567709429,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hvtcpccoigf9cghzkxcg"
Nick Westbrook-Ikhine,WR,Titans,219,2000000,626.2245233468558,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rt9ic9wzwl2pevlxt1nd"
Brandon Powell,WR,Vikings,181,2000000,757.6970752097316,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpggzzkazhxoq4e77xho"
Chris Moore,WR,Cardinals,206,2000000,665.7435466648612,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dzzwxblkzpxnauo9iwhi"
Skyy Moore,WR,Chiefs,191,1612627,578.9549209321154,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy"
Justin Watson,WR,Chiefs,210,1700000,555.1033096238914,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3"
